date_id,category_id,geo_id,sales_qty,sales_amt
2025-05-19T00:00:00,1005,3,3,2934
2025-05-19T00:00:00,1006,1,8,7824
2025-05-19T00:00:00,1006,2,3,2934
2025-05-19T00:00:00,1006,3,4,3912
2025-05-19T00:00:00,1007,1,1,978
2025-05-19T00:00:00,1007,2,8,7824
2025-05-19T00:00:00,1007,3,8,7824
2025-05-19T00:00:00,1008,1,8,7824
2025-05-19T00:00:00,1008,2,6,5868
2025-05-19T00:00:00,1008,3,5,4890
2025-05-19T00:00:00,1009,1,0,0
2025-05-19T00:00:00,1009,2,9,8802
2025-05-19T00:00:00,1009,3,2,1956
2025-05-19T00:00:00,1010,1,4,3912
2025-05-19T00:00:00,1010,2,6,5868
2025-05-19T00:00:00,1010,3,8,7824
2025-05-20T00:00:00,1001,1,4,3912
2025-05-20T00:00:00,1001,2,7,6846
2025-05-20T00:00:00,1001,3,4,3912
2025-05-20T00:00:00,1002,1,1,978
2025-05-20T00:00:00,1002,2,6,5868
2025-05-20T00:00:00,1002,3,3,2934
2025-05-20T00:00:00,1003,1,3,2934
2025-05-20T00:00:00,1003,2,1,978
2025-05-20T00:00:00,1003,3,4,3912
2025-05-20T00:00:00,1004,1,4,3912
2025-05-20T00:00:00,1004,2,1,978
2025-05-20T00:00:00,1004,3,1,978
2025-05-20T00:00:00,1005,1,7,6846
2025-05-20T00:00:00,1005,2,3,2934
2025-05-20T00:00:00,1005,3,3,2934
2025-05-20T00:00:00,1006,1,3,2934
2025-05-20T00:00:00,1006,2,1,978
2025-05-20T00:00:00,1006,3,1,978
2025-05-20T00:00:00,1007,1,2,1956
2025-05-20T00:00:00,1007,2,8,7824
2025-05-20T00:00:00,1007,3,1,978
2025-05-20T00:00:00,1008,1,2,1956
2025-05-20T00:00:00,1008,2,3,2934
2025-05-20T00:00:00,1008,3,7,6846
2025-05-20T00:00:00,1009,1,0,0
2025-05-20T00:00:00,1009,2,6,5868
2025-05-20T00:00:00,1009,3,8,7824
2025-05-20T00:00:00,1010,1,2,1956
2025-05-20T00:00:00,1010,2,3,2934
2025-05-20T00:00:00,1010,3,5,4890
2025-05-21T00:00:00,1001,1,1,978
2025-05-21T00:00:00,1001,2,1,978
2025-05-21T00:00:00,1001,3,0,0
2025-05-21T00:00:00,1002,1,6,5868
2025-05-21T00:00:00,1002,2,4,3912
2025-05-21T00:00:00,1002,3,3,2934
2025-05-21T00:00:00,1003,1,3,2934
2025-05-21T00:00:00,1003,2,3,2934
2025-05-21T00:00:00,1003,3,2,1956
2025-05-21T00:00:00,1004,1,9,8802
2025-05-21T00:00:00,1004,2,2,1956
2025-05-21T00:00:00,1004,3,6,5868
2025-05-21T00:00:00,1005,1,4,3912
2025-05-21T00:00:00,1005,2,1,978
2025-05-21T00:00:00,1005,3,8,7824
2025-05-21T00:00:00,1006,1,4,3912
2025-05-21T00:00:00,1006,2,2,1956
2025-05-21T00:00:00,1006,3,4,3912
2025-05-21T00:00:00,1007,1,4,3912
2025-05-21T00:00:00,1007,2,5,4890
2025-05-21T00:00:00,1007,3,2,1956
2025-05-21T00:00:00,1008,1,9,8802
2025-05-21T00:00:00,1008,2,9,8802
2025-05-21T00:00:00,1008,3,2,1956
2025-05-21T00:00:00,1009,1,3,2934
2025-05-21T00:00:00,1009,2,0,0
2025-05-21T00:00:00,1009,3,6,5868
2025-05-21T00:00:00,1010,1,1,978
2025-05-21T00:00:00,1010,2,5,4890
2025-05-21T00:00:00,1010,3,1,978
2025-05-22T00:00:00,1001,1,7,6846
2025-05-22T00:00:00,1001,2,8,7824
2025-05-22T00:00:00,1001,3,2,1956
2025-05-22T00:00:00,1002,1,9,8802
2025-05-22T00:00:00,1002,2,4,3912
2025-05-22T00:00:00,1002,3,3,2934
2025-05-22T00:00:00,1003,1,5,4890
2025-05-22T00:00:00,1003,2,9,8802
2025-05-22T00:00:00,1003,3,1,978
2025-05-22T00:00:00,1004,1,7,6846
2025-05-22T00:00:00,1004,2,3,2934
2025-05-22T00:00:00,1004,3,3,2934
2025-05-22T00:00:00,1005,1,5,4890
2025-05-22T00:00:00,1005,2,1,978
2025-05-22T00:00:00,1005,3,4,3912
2025-05-22T00:00:00,1006,1,4,3912
2025-05-22T00:00:00,1006,2,3,2934
2025-05-22T00:00:00,1006,3,5,4890
2025-05-22T00:00:00,1007,1,4,3912
2025-05-22T00:00:00,1007,2,4,3912
2025-05-22T00:00:00,1007,3,3,2934
2025-05-22T00:00:00,1008,1,5,4890
2025-05-22T00:00:00,1008,2,0,0
2025-05-22T00:00:00,1008,3,7,6846
2025-05-22T00:00:00,1009,1,3,2934
2025-05-22T00:00:00,1009,2,6,5868
2025-05-22T00:00:00,1009,3,2,1956
2025-05-22T00:00:00,1010,1,1,978
2025-05-22T00:00:00,1010,2,1,978
2025-05-22T00:00:00,1010,3,6,5868
2025-05-23T00:00:00,1001,1,8,7824
2025-05-23T00:00:00,1001,2,4,3912
2025-05-23T00:00:00,1001,3,7,6846
2025-05-23T00:00:00,1002,1,0,0
2025-05-23T00:00:00,1002,2,0,0
2025-05-23T00:00:00,1002,3,7,6846
2025-05-23T00:00:00,1003,1,1,978
2025-05-23T00:00:00,1003,2,5,4890
2025-05-23T00:00:00,1003,3,3,2934
2025-05-23T00:00:00,1004,1,1,978
2025-05-23T00:00:00,1004,2,5,4890
2025-05-23T00:00:00,1004,3,5,4890
2025-05-23T00:00:00,1005,1,8,7824
2025-05-23T00:00:00,1005,2,4,3912
2025-05-23T00:00:00,1005,3,0,0
2025-05-23T00:00:00,1006,1,0,0
2025-05-23T00:00:00,1006,2,8,7824
2025-05-23T00:00:00,1006,3,8,7824
2025-05-23T00:00:00,1007,1,4,3912
2025-05-23T00:00:00,1007,2,9,8802
2025-05-23T00:00:00,1007,3,0,0
2025-05-23T00:00:00,1008,1,3,2934
2025-05-23T00:00:00,1008,2,0,0
2025-05-23T00:00:00,1008,3,5,4890
2025-05-23T00:00:00,1009,1,9,8802
2025-05-23T00:00:00,1009,2,4,3912
2025-05-23T00:00:00,1009,3,0,0
2025-05-23T00:00:00,1010,1,9,8802
2025-05-23T00:00:00,1010,2,9,8802
2025-05-23T00:00:00,1010,3,6,5868
2025-05-24T00:00:00,1001,1,1,978
2025-05-24T00:00:00,1001,2,7,6846
2025-05-24T00:00:00,1001,3,0,0
2025-05-24T00:00:00,1002,1,5,4890
2025-05-24T00:00:00,1002,2,9,8802
2025-05-24T00:00:00,1002,3,9,8802
2025-05-24T00:00:00,1003,1,4,3912
2025-05-24T00:00:00,1003,2,8,7824
2025-05-24T00:00:00,1003,3,2,1956
2025-05-24T00:00:00,1004,1,9,8802
2025-05-24T00:00:00,1004,2,6,5868
2025-05-24T00:00:00,1004,3,3,2934
2025-05-24T00:00:00,1005,1,2,1956
2025-05-24T00:00:00,1005,2,7,6846
2025-05-24T00:00:00,1005,3,6,5868
2025-05-24T00:00:00,1006,1,6,5868
2025-05-24T00:00:00,1006,2,8,7824
2025-05-24T00:00:00,1006,3,8,7824
2025-05-24T00:00:00,1007,1,8,7824
2025-05-24T00:00:00,1007,2,6,5868
2025-05-24T00:00:00,1007,3,3,2934
2025-05-24T00:00:00,1008,1,4,3912
2025-05-24T00:00:00,1008,2,4,3912
2025-05-24T00:00:00,1008,3,2,1956
2025-05-24T00:00:00,1009,1,0,0
2025-05-24T00:00:00,1009,2,4,3912
2025-05-24T00:00:00,1009,3,5,4890
2025-05-24T00:00:00,1010,1,5,4890
2025-05-24T00:00:00,1010,2,2,1956
2025-05-24T00:00:00,1010,3,3,2934
2025-05-25T00:00:00,1001,1,5,4890
2025-05-25T00:00:00,1001,2,4,3912
2025-05-25T00:00:00,1001,3,1,978
2025-05-25T00:00:00,1002,1,7,6846
2025-05-25T00:00:00,1002,2,1,978
2025-05-25T00:00:00,1002,3,1,978
2025-05-25T00:00:00,1003,1,6,5868
2025-05-25T00:00:00,1003,2,6,5868
2025-05-25T00:00:00,1003,3,6,5868
2025-05-25T00:00:00,1004,1,0,0
2025-05-25T00:00:00,1004,2,9,8802
2025-05-25T00:00:00,1004,3,4,3912
2025-05-25T00:00:00,1005,1,0,0
2025-05-25T00:00:00,1005,2,4,3912
2025-05-25T00:00:00,1005,3,3,2934
2025-05-25T00:00:00,1006,1,8,7824
2025-05-25T00:00:00,1006,2,2,1956
2025-05-25T00:00:00,1006,3,8,7824
2025-05-25T00:00:00,1007,1,7,6846
2025-05-25T00:00:00,1007,2,1,978
2025-05-25T00:00:00,1007,3,0,0
2025-05-25T00:00:00,1008,1,8,7824
2025-05-25T00:00:00,1008,2,0,0
2025-05-25T00:00:00,1008,3,9,8802
2025-05-25T00:00:00,1009,1,0,0
2025-05-25T00:00:00,1009,2,1,978
2025-05-25T00:00:00,1009,3,6,5868
2025-05-25T00:00:00,1010,1,0,0
2025-05-25T00:00:00,1010,2,9,8802
2025-05-25T00:00:00,1010,3,8,7824
2025-05-26T00:00:00,1001,1,3,2934
2025-05-26T00:00:00,1001,2,4,3912
2025-05-26T00:00:00,1001,3,6,5868
2025-05-26T00:00:00,1002,1,7,6846
2025-05-26T00:00:00,1002,2,0,0
2025-05-26T00:00:00,1002,3,5,4890
2025-05-26T00:00:00,1003,1,5,4890
2025-05-26T00:00:00,1003,2,9,8802
2025-05-26T00:00:00,1003,3,8,7824
2025-05-26T00:00:00,1004,1,3,2934
2025-05-26T00:00:00,1004,2,4,3912
2025-05-26T00:00:00,1004,3,3,2934
2025-05-26T00:00:00,1005,1,8,7824
2025-05-26T00:00:00,1005,2,0,0
2025-05-26T00:00:00,1005,3,0,0
2025-05-26T00:00:00,1006,1,4,3912
2025-05-26T00:00:00,1006,2,6,5868
2025-05-26T00:00:00,1006,3,8,7824
2025-05-26T00:00:00,1007,1,8,7824
2025-05-26T00:00:00,1007,2,4,3912
2025-05-26T00:00:00,1007,3,5,4890
2025-05-26T00:00:00,1008,1,7,6846
2025-05-26T00:00:00,1008,2,1,978
2025-05-26T00:00:00,1008,3,8,7824
2025-05-26T00:00:00,1009,1,5,4890
2025-05-26T00:00:00,1009,2,2,1956
2025-05-26T00:00:00,1009,3,3,2934
2025-05-26T00:00:00,1010,1,7,6846
2025-05-26T00:00:00,1010,2,3,2934
2025-05-26T00:00:00,1010,3,1,978
2025-05-27T00:00:00,1001,1,6,5868
2025-05-27T00:00:00,1001,2,7,6846
2025-05-27T00:00:00,1001,3,0,0
2025-05-27T00:00:00,1002,1,7,6846
2025-05-27T00:00:00,1002,2,6,5868
2025-05-27T00:00:00,1002,3,8,7824
2025-05-27T00:00:00,1003,1,4,3912
2025-05-27T00:00:00,1003,2,8,7824
2025-05-27T00:00:00,1003,3,9,8802
2025-05-27T00:00:00,1004,1,5,4890
2025-05-27T00:00:00,1004,2,9,8802
2025-05-27T00:00:00,1004,3,5,4890
2025-05-27T00:00:00,1005,1,2,1956
2025-05-27T00:00:00,1005,2,7,6846
2025-05-27T00:00:00,1005,3,8,7824
2025-05-27T00:00:00,1006,1,0,0
2025-05-27T00:00:00,1006,2,0,0
2025-05-27T00:00:00,1006,3,3,2934
2025-05-27T00:00:00,1007,1,0,0
2025-05-27T00:00:00,1007,2,2,1956
2025-05-27T00:00:00,1007,3,5,4890
2025-05-27T00:00:00,1008,1,3,2934
2025-05-27T00:00:00,1008,2,3,2934
2025-05-27T00:00:00,1008,3,7,6846
2025-05-27T00:00:00,1009,1,3,2934
2025-05-27T00:00:00,1009,2,8,7824
2025-05-27T00:00:00,1009,3,6,5868
2025-05-27T00:00:00,1010,1,2,1956
2025-05-27T00:00:00,1010,2,5,4890
2025-05-27T00:00:00,1010,3,2,1956
2025-05-28T00:00:00,1001,1,5,4890
2025-05-28T00:00:00,1001,2,4,3912
2025-05-28T00:00:00,1001,3,6,5868
2025-05-28T00:00:00,1002,1,3,2934
2025-05-28T00:00:00,1002,2,2,1956
2025-05-28T00:00:00,1002,3,8,7824
2025-05-28T00:00:00,1003,1,0,0
2025-05-28T00:00:00,1003,2,4,3912
2025-05-28T00:00:00,1003,3,2,1956
2025-05-28T00:00:00,1004,1,8,7824
2025-05-28T00:00:00,1004,2,9,8802
2025-05-28T00:00:00,1004,3,9,8802
2025-05-28T00:00:00,1005,1,8,7824
2025-05-28T00:00:00,1005,2,5,4890
2025-05-28T00:00:00,1005,3,8,7824
2025-05-28T00:00:00,1006,1,5,4890
2025-05-28T00:00:00,1006,2,3,2934
2025-05-28T00:00:00,1006,3,9,8802
2025-05-28T00:00:00,1007,1,3,2934
2025-05-28T00:00:00,1007,2,1,978
2025-05-28T00:00:00,1007,3,7,6846
2025-05-28T00:00:00,1008,1,5,4890
2025-05-28T00:00:00,1008,2,9,8802
2025-05-28T00:00:00,1008,3,6,5868
2025-05-28T00:00:00,1009,1,5,4890
2025-05-28T00:00:00,1009,2,8,7824
2025-05-28T00:00:00,1009,3,1,978
2025-05-28T00:00:00,1010,1,7,6846
2025-05-28T00:00:00,1010,2,8,7824
2025-05-28T00:00:00,1010,3,0,0
2025-05-29T00:00:00,1001,1,0,0
2025-05-29T00:00:00,1001,2,0,0
2025-05-29T00:00:00,1001,3,1,978
2025-05-29T00:00:00,1002,1,6,5868
2025-05-29T00:00:00,1002,2,3,2934
2025-05-29T00:00:00,1002,3,5,4890
2025-05-29T00:00:00,1003,1,3,2934
2025-05-29T00:00:00,1003,2,8,7824
2025-05-29T00:00:00,1003,3,6,5868
2025-05-29T00:00:00,1004,1,8,7824
2025-05-29T00:00:00,1004,2,5,4890
2025-05-29T00:00:00,1004,3,6,5868
2025-05-29T00:00:00,1005,1,2,1956
2025-05-29T00:00:00,1005,2,1,978
2025-05-29T00:00:00,1005,3,8,7824
2025-05-29T00:00:00,1006,1,7,6846
2025-05-29T00:00:00,1006,2,7,6846
2025-05-29T00:00:00,1006,3,8,7824
2025-05-29T00:00:00,1007,1,4,3912
2025-05-29T00:00:00,1007,2,7,6846
2025-05-29T00:00:00,1007,3,4,3912
2025-05-29T00:00:00,1008,1,0,0
2025-05-29T00:00:00,1008,2,9,8802
2025-05-29T00:00:00,1008,3,0,0
2025-05-29T00:00:00,1009,1,1,978
2025-05-29T00:00:00,1009,2,5,4890
2025-05-29T00:00:00,1009,3,1,978
2025-05-29T00:00:00,1010,1,5,4890
2025-05-29T00:00:00,1010,2,0,0
2025-05-29T00:00:00,1010,3,3,2934
2025-05-30T00:00:00,1001,1,6,5868
2025-05-30T00:00:00,1001,2,2,1956
2025-05-30T00:00:00,1001,3,6,5868
2025-05-30T00:00:00,1002,1,5,4890
2025-05-30T00:00:00,1002,2,4,3912
2025-05-30T00:00:00,1002,3,9,8802
2025-05-30T00:00:00,1003,1,2,1956
2025-05-30T00:00:00,1003,2,4,3912
2025-05-30T00:00:00,1003,3,5,4890
2025-05-30T00:00:00,1004,1,7,6846
2025-05-30T00:00:00,1004,2,6,5868
2025-05-30T00:00:00,1004,3,1,978
2025-05-30T00:00:00,1005,1,0,0
2025-05-30T00:00:00,1005,2,6,5868
2025-05-30T00:00:00,1005,3,8,7824
2025-05-30T00:00:00,1006,1,6,5868
2025-05-30T00:00:00,1006,2,0,0
2025-05-30T00:00:00,1006,3,5,4890
2025-05-30T00:00:00,1007,1,3,2934
2025-05-30T00:00:00,1007,2,8,7824
2025-05-30T00:00:00,1007,3,0,0
2025-05-30T00:00:00,1008,1,2,1956
2025-05-30T00:00:00,1008,2,9,8802
2025-05-30T00:00:00,1008,3,7,6846
2025-05-30T00:00:00,1009,1,7,6846
2025-05-30T00:00:00,1009,2,5,4890
2025-05-30T00:00:00,1009,3,2,1956
2025-05-30T00:00:00,1010,1,1,978
2025-05-30T00:00:00,1010,2,9,8802
2025-05-30T00:00:00,1010,3,3,2934
2025-05-31T00:00:00,1001,1,6,5868
2025-05-31T00:00:00,1001,2,4,3912
2025-05-31T00:00:00,1001,3,3,2934
2025-05-31T00:00:00,1002,1,3,2934
2025-05-31T00:00:00,1002,2,4,3912
2025-05-31T00:00:00,1002,3,4,3912
2025-05-31T00:00:00,1003,1,0,0
2025-05-31T00:00:00,1003,2,1,978
2025-05-31T00:00:00,1003,3,8,7824
2025-05-31T00:00:00,1004,1,5,4890
2025-05-31T00:00:00,1004,2,3,2934
2025-05-31T00:00:00,1004,3,5,4890
2025-05-31T00:00:00,1005,1,7,6846
2025-05-31T00:00:00,1005,2,3,2934
2025-05-31T00:00:00,1005,3,3,2934
2025-05-31T00:00:00,1006,1,4,3912
2025-05-31T00:00:00,1006,2,4,3912
2025-05-31T00:00:00,1006,3,8,7824
2025-05-31T00:00:00,1007,1,9,8802
2025-05-31T00:00:00,1007,2,5,4890
2025-05-31T00:00:00,1007,3,3,2934
2025-05-31T00:00:00,1008,1,5,4890
2025-05-31T00:00:00,1008,2,8,7824
2025-05-31T00:00:00,1008,3,9,8802
2025-05-31T00:00:00,1009,1,6,5868
2025-05-31T00:00:00,1009,2,3,2934
2025-05-31T00:00:00,1009,3,1,978
2025-05-31T00:00:00,1010,1,5,4890
2025-05-31T00:00:00,1010,2,2,1956
2025-05-31T00:00:00,1010,3,9,8802
2025-06-01T00:00:00,1001,1,7,6846
2025-06-01T00:00:00,1001,2,2,1956
2025-06-01T00:00:00,1001,3,3,2934
2025-06-01T00:00:00,1002,1,7,6846
2025-06-01T00:00:00,1002,2,8,7824
2025-06-01T00:00:00,1002,3,0,0
2025-06-01T00:00:00,1003,1,6,5868
2025-06-01T00:00:00,1003,2,3,2934
2025-06-01T00:00:00,1003,3,7,6846
2025-06-01T00:00:00,1004,1,0,0
2025-06-01T00:00:00,1004,2,0,0
2025-06-01T00:00:00,1004,3,3,2934
2025-06-01T00:00:00,1005,1,8,7824
2025-06-01T00:00:00,1005,2,0,0
2025-06-01T00:00:00,1005,3,0,0
2025-06-01T00:00:00,1006,1,1,978
2025-06-01T00:00:00,1006,2,8,7824
2025-06-01T00:00:00,1006,3,3,2934
2025-06-01T00:00:00,1007,1,7,6846
2025-06-01T00:00:00,1007,2,0,0
2025-06-01T00:00:00,1007,3,7,6846
2025-06-01T00:00:00,1008,1,1,978
2025-06-01T00:00:00,1008,2,1,978
2025-06-01T00:00:00,1008,3,4,3912
2025-06-01T00:00:00,1009,1,0,0
2025-06-01T00:00:00,1009,2,6,5868
2025-06-01T00:00:00,1009,3,0,0
2025-06-01T00:00:00,1010,1,1,978
2025-06-01T00:00:00,1010,2,1,978
2025-06-01T00:00:00,1010,3,3,2934
2025-06-02T00:00:00,1001,1,4,3912
2025-06-02T00:00:00,1001,2,9,8802
2025-06-02T00:00:00,1001,3,5,4890
2025-06-02T00:00:00,1002,1,8,7824
2025-06-02T00:00:00,1002,2,4,3912
2025-06-02T00:00:00,1002,3,7,6846
2025-06-02T00:00:00,1003,1,9,8802
2025-06-02T00:00:00,1003,2,3,2934
2025-06-02T00:00:00,1003,3,4,3912
2025-06-02T00:00:00,1004,1,4,3912
2025-06-02T00:00:00,1004,2,6,5868
2025-06-02T00:00:00,1004,3,0,0
2025-06-02T00:00:00,1005,1,3,2934
2025-06-02T00:00:00,1005,2,7,6846
2025-06-02T00:00:00,1005,3,0,0
2025-06-02T00:00:00,1006,1,5,4890
2025-06-02T00:00:00,1006,2,5,4890
2025-06-02T00:00:00,1006,3,8,7824
2025-06-02T00:00:00,1007,1,1,978
2025-06-02T00:00:00,1007,2,0,0
2025-06-02T00:00:00,1007,3,7,6846
2025-06-02T00:00:00,1008,1,3,2934
2025-06-02T00:00:00,1008,2,6,5868
2025-06-02T00:00:00,1008,3,5,4890
2025-06-02T00:00:00,1009,1,4,3912
2025-06-02T00:00:00,1009,2,6,5868
2025-06-02T00:00:00,1009,3,3,2934
2025-06-02T00:00:00,1010,1,4,3912
2025-06-02T00:00:00,1010,2,5,4890
2025-06-02T00:00:00,1010,3,3,2934
2025-06-03T00:00:00,1001,1,0,0
2025-06-03T00:00:00,1001,2,5,4890
2025-06-03T00:00:00,1001,3,2,1956
2025-06-03T00:00:00,1002,1,4,3912
2025-06-03T00:00:00,1002,2,8,7824
2025-06-03T00:00:00,1002,3,7,6846
2025-06-03T00:00:00,1003,1,8,7824
2025-06-03T00:00:00,1003,2,0,0
2025-06-03T00:00:00,1003,3,9,8802
2025-06-03T00:00:00,1004,1,3,2934
2025-06-03T00:00:00,1004,2,5,4890
2025-06-03T00:00:00,1004,3,5,4890
2025-06-03T00:00:00,1005,1,6,5868
2025-06-03T00:00:00,1005,2,3,2934
2025-06-03T00:00:00,1005,3,6,5868
2025-06-03T00:00:00,1006,1,8,7824
2025-06-03T00:00:00,1006,2,3,2934
2025-06-03T00:00:00,1006,3,2,1956
2025-06-03T00:00:00,1007,1,5,4890
2025-06-03T00:00:00,1007,2,3,2934
2025-06-03T00:00:00,1007,3,4,3912
2025-06-03T00:00:00,1008,1,4,3912
2025-06-03T00:00:00,1008,2,2,1956
2025-06-03T00:00:00,1008,3,3,2934
2025-06-03T00:00:00,1009,1,8,7824
2025-06-03T00:00:00,1009,2,9,8802
2025-06-03T00:00:00,1009,3,5,4890
2025-06-03T00:00:00,1010,1,4,3912
2025-06-03T00:00:00,1010,2,0,0
2025-06-03T00:00:00,1010,3,6,5868
2025-06-04T00:00:00,1001,1,4,3912
2025-06-04T00:00:00,1001,2,4,3912
2025-06-04T00:00:00,1001,3,4,3912
2025-06-04T00:00:00,1002,1,9,8802
2025-06-04T00:00:00,1002,2,6,5868
2025-06-04T00:00:00,1002,3,6,5868
2025-06-04T00:00:00,1003,1,2,1956
2025-06-04T00:00:00,1003,2,0,0
2025-06-04T00:00:00,1003,3,5,4890
2025-06-04T00:00:00,1004,1,1,978
2025-06-04T00:00:00,1004,2,0,0
2025-06-04T00:00:00,1004,3,9,8802
2025-06-04T00:00:00,1005,1,0,0
2025-06-04T00:00:00,1005,2,7,6846
2025-06-04T00:00:00,1005,3,0,0
2025-06-04T00:00:00,1006,1,7,6846
2025-06-04T00:00:00,1006,2,4,3912
2025-06-04T00:00:00,1006,3,2,1956
2025-06-04T00:00:00,1007,1,5,4890
2025-06-04T00:00:00,1007,2,0,0
2025-06-04T00:00:00,1007,3,2,1956
2025-06-04T00:00:00,1008,1,7,6846
2025-06-04T00:00:00,1008,2,8,7824
2025-06-04T00:00:00,1008,3,7,6846
2025-06-04T00:00:00,1009,1,6,5868
2025-06-04T00:00:00,1009,2,0,0
2025-06-04T00:00:00,1009,3,9,8802
2025-06-04T00:00:00,1010,1,1,978
2025-06-04T00:00:00,1010,2,7,6846
2025-06-04T00:00:00,1010,3,1,978
2025-06-05T00:00:00,1001,1,4,3912
2025-06-05T00:00:00,1001,2,8,7824
2025-06-05T00:00:00,1001,3,2,1956
2025-06-05T00:00:00,1002,1,6,5868
2025-06-05T00:00:00,1002,2,4,3912
2025-06-05T00:00:00,1002,3,9,8802
2025-06-05T00:00:00,1003,1,8,7824
2025-06-05T00:00:00,1003,2,9,8802
2025-06-05T00:00:00,1003,3,3,2934
2025-06-05T00:00:00,1004,1,3,2934
2025-06-05T00:00:00,1004,2,6,5868
2025-06-05T00:00:00,1004,3,9,8802
2025-06-05T00:00:00,1005,1,8,7824
2025-06-05T00:00:00,1005,2,6,5868
2025-06-05T00:00:00,1005,3,3,2934
2025-06-05T00:00:00,1006,1,6,5868
2025-06-05T00:00:00,1006,2,7,6846
2025-06-05T00:00:00,1006,3,6,5868
2025-06-05T00:00:00,1007,1,2,1956
2025-06-05T00:00:00,1007,2,3,2934
2025-06-05T00:00:00,1007,3,8,7824
2025-06-05T00:00:00,1008,1,3,2934
2025-06-05T00:00:00,1008,2,0,0
2025-06-05T00:00:00,1008,3,7,6846
2025-06-05T00:00:00,1009,1,5,4890
2025-06-05T00:00:00,1009,2,6,5868
2025-06-05T00:00:00,1009,3,1,978
2025-06-05T00:00:00,1010,1,0,0
2025-06-05T00:00:00,1010,2,1,978
2025-06-05T00:00:00,1010,3,0,0
2025-06-06T00:00:00,1001,1,8,7824
2025-06-06T00:00:00,1001,2,7,6846
2025-06-06T00:00:00,1001,3,6,5868
2025-06-06T00:00:00,1002,1,6,5868
2025-06-06T00:00:00,1002,2,2,1956
2025-06-06T00:00:00,1002,3,3,2934
2025-06-06T00:00:00,1003,1,1,978
2025-06-06T00:00:00,1003,2,8,7824
2025-06-06T00:00:00,1003,3,3,2934
2025-06-06T00:00:00,1004,1,0,0
2025-06-06T00:00:00,1004,2,0,0
2025-06-06T00:00:00,1004,3,0,0
